code,region,month_no,year,marriage
9.9e+10,Еврейская автономная область,8,2018,148
9.9e+10,Еврейская автономная область,8,2019,130
9.9e+10,Еврейская автономная область,8,2020,119
9.9e+10,Еврейская автономная область,9,2006,169
9.9e+10,Еврейская автономная область,9,2007,165
9.9e+10,Еврейская автономная область,9,2008,158
9.9e+10,Еврейская автономная область,9,2009,154
9.9e+10,Еврейская автономная область,9,2010,191
9.9e+10,Еврейская автономная область,9,2011,198
9.9e+10,Еврейская автономная область,9,2012,156
9.9e+10,Еврейская автономная область,9,2013,144
9.9e+10,Еврейская автономная область,9,2014,120
9.9e+10,Еврейская автономная область,9,2015,161
9.9e+10,Еврейская автономная область,9,2016,142
9.9e+10,Еврейская автономная область,9,2017,142
9.9e+10,Еврейская автономная область,9,2018,99
9.9e+10,Еврейская автономная область,9,2019,113
9.9e+10,Еврейская автономная область,9,2020,104
9.9e+10,Еврейская автономная область,10,2006,169
9.9e+10,Еврейская автономная область,10,2007,166
9.9e+10,Еврейская автономная область,10,2008,132
9.9e+10,Еврейская автономная область,10,2009,126
9.9e+10,Еврейская автономная область,10,2010,169
9.9e+10,Еврейская автономная область,10,2011,147
9.9e+10,Еврейская автономная область,10,2012,127
9.9e+10,Еврейская автономная область,10,2013,133
9.9e+10,Еврейская автономная область,10,2014,133
9.9e+10,Еврейская автономная область,10,2015,124
9.9e+10,Еврейская автономная область,10,2016,97
9.9e+10,Еврейская автономная область,10,2017,103
9.9e+10,Еврейская автономная область,10,2018,61
9.9e+10,Еврейская автономная область,10,2019,79
9.9e+10,Еврейская автономная область,10,2020,97
9.9e+10,Еврейская автономная область,11,2006,110
9.9e+10,Еврейская автономная область,11,2007,122
9.9e+10,Еврейская автономная область,11,2008,125
9.9e+10,Еврейская автономная область,11,2009,97
9.9e+10,Еврейская автономная область,11,2010,94
9.9e+10,Еврейская автономная область,11,2011,117
9.9e+10,Еврейская автономная область,11,2012,112
9.9e+10,Еврейская автономная область,11,2013,117
9.9e+10,Еврейская автономная область,11,2014,79
9.9e+10,Еврейская автономная область,11,2015,92
9.9e+10,Еврейская автономная область,11,2016,93
9.9e+10,Еврейская автономная область,11,2017,99
9.9e+10,Еврейская автономная область,11,2018,64
9.9e+10,Еврейская автономная область,11,2019,74
9.9e+10,Еврейская автономная область,11,2020,79
9.9e+10,Еврейская автономная область,12,2006,107
9.9e+10,Еврейская автономная область,12,2007,116
9.9e+10,Еврейская автономная область,12,2008,106
